NAAB Code;Identification;Name;Full Name;Breed;TPI;NM$;CM$;Milk;Protein;Fat;PL;DPR;SCS;CCR;HCR;Health Index;SCE;DCE;SSB;DSB;PTAT;UDC;FLC;Pedigree;aAa;DMS;Programs;Birth Date;Proof;Balance;Balance No Conf;High Value;High Production;High Prod - No Conf;Production & Conf;High Health;High Health & Conf;AltaActive;
029HO13753;HOUSAM000063685676;ZANESVILE;PINE-TREE WISH ZANESVILE-ET;HO;1806;182;222;-492;7;-7;1,9;4,1;2,84;3,3;3,2;;6,5;8,1;7,3;8,5;-0,31;0,15;-1,14;ZENITH X O MAN;;;;12/4/2006;USA-201704;111;230;178;83;153;9;277;191;;
100HO10795;HOUSAM000063685678;XTRA;PINE-TREE XTRA-ET;HO;1765;183;182;535;13;24;0,6;0,8;2,85;0,4;1,8;;8,4;8,2;7,9;6,2;-0,22;0,00;-1,96;ZENITH X ITO;;;;12/5/2006;USA-201704;109;232;167;204;264;22;215;195;;
007HO09744;HOUSAM000063685702;MOLLIPOP;PINE-TREE LYNCH MOLLIPOP;HO;1917;300;341;-207;11;37;2,1;0,4;2,58;1,4;-0,4;;7,6;9,2;7,8;7,8;-0,32;0,09;0,84;LYNCH X BOONE;;;;2/13/2007;USA-201704;262;319;288;301;330;228;315;340;;
029HO13987;HOUSAM000063685738;SHARING;PINE-TREE PIPPY SHARING-ET;HO;1853;136;129;634;11;-5;2,8;0,7;2,78;0,6;0,3;;8,4;7,8;8,1;6,9;0,80;0,35;1,33;SHOTTLE X ZENITH;;;;7/2/2007;USA-201704;216;217;219;168;180;205;245;218;;
029HO14042;HOUSAM000063685745;ARRAY;PINE-TREE ARRAY-ET;HO;1774;109;109;-178;-9;4;3,0;3,0;2,82;3,1;2,4;;9,1;9,2;7,5;7,9;-0,10;-0,12;0,98;DIE-HARD X ZADE;;;;8/7/2007;USA-201704;106;159;144;4;54;44;236;221;;
007HO09967;HOUSAM000063685748;MARQUE;PINE-TREE ZENITH MARQUE-ET;HO;1848;233;238;55;0;24;2,3;0,1;2,77;-0,1;2,8;;9,9;6,8;7,7;7,0;0,36;0,67;0,10;ZENITH X LEADER;;;;8/11/2007;USA-201704;182;182;184;154;165;166;204;245;;
029HO14056;HOUSAM000063685785;MARATHON;PINE-TREE OMAN MARATHON-ET;HO;1823;230;242;862;29;35;0,8;-0,5;2,78;-1,6;-2,0;;7,1;9,0;7,0;8,1;-0,34;-0,78;-0,21;O MAN X BOLIVER;;;;12/14/2007;USA-201704;191;335;252;380;429;129;264;253;;
029HO14429;HOUSAM000063685799;OBAMA;PINE-TREE ALEXA OBAMA-ETS;HO;1968;289;305;657;27;30;2,9;0,8;2,86;0,6;0,8;;7,2;7,3;6,9;7,1;-0,15;-0,10;0,19;O MAN X BOLIVER;;;;5/31/2008;USA-201704;295;403;344;405;450;237;370;354;;
007HO09970;HOUSAM000063685740;SHILTHORN;PINE-TREE SHILTHORN-ET;HO;1723;120;99;720;4;-3;3,8;1,0;2,73;1,8;2,1;;9,7;9,5;9,2;7,4;-0,13;-0,73;-0,08;SHOTTLE X RUDOLPH;;;;7/17/2007;USA-201704;76;218;153;57;146;-39;271;224;;
007HO09969;HOUSAM000063685765;BASIC;PINE-TREE RAMOS BASIC-ET;HO;1790;149;171;-320;-2;14;1,4;0,3;2,70;0,7;-0,1;;6,6;6,5;7,7;7,2;0,12;0,47;0,83;RAMOS X O MAN;;;;10/4/2007;USA-201704;152;133;144;100;102;150;161;191;;
001HO02676;HOUSAM000063685766;BRICK;PINE-TREE RAMOS BRICK-ET;HO;1777;218;244;-531;-4;19;2,2;1,5;2,78;1,8;1,0;;5,4;4,9;7,2;5,6;-0,49;-0,35;0,02;RAMOS X CAROL PRELUDE MTOTO ET;;;;10/9/2007;USA-201704;99;189;149;73;140;14;237;244;;
007HO10117;HOUSAM000063685786;USA;PINE-TREE RMO MAIDEN USA-ET;HO;1753;184;204;-572;-10;-9;3,6;2,0;2,68;1,5;-1,6;;5,7;5,6;6,7;5,5;0,18;0,35;0,23;RAMOS X BOSS IRON ET;;;;12/17/2007;USA-201704;115;153;146;-32;26;38;257;255;;
001HO02678;HOUSAM000063685808;MARQUE;PINE-TREE ALLY MARQUE-ET;HO;1883;282;285;349;12;29;3,2;2,2;3,03;1,6;1,6;;7,2;7,2;8,1;7,2;-0,37;0,01;-0,49;AltaALLY X LEADER;;;;1/19/2008;USA-201704;207;317;264;259;316;129;320;300;;
140HO02118;HOUSAM000063685818;ZILLY;PINE-TREE RAMOS ZILLY-ET;HO;1799;192;181;454;4;8;3,4;1,2;2,88;1,3;-0,3;;7,1;8,4;6,5;6,9;0,41;0,40;-0,27;RAMOS X ZENITH;;;;2/22/2008;USA-201704;164;216;195;130;171;107;254;248;;
029HO14386;HOUSAM000063685849;ALOE;PINE-TREE BRITANY ALOE-ET;HO;1781;271;282;263;16;56;0,2;-0,2;3,10;0,4;0,6;;6,9;6,2;7,4;5,2;-0,71;-0,96;-1,11;AltaALLY X CAROL PRELUDE MTOTO ET;;;;4/23/2008;USA-201704;104;256;171;305;368;24;189;220;;
007HO10382;HOUSAM000063685871;MATH;PINE-TREE MOSCOW MATH-ET;HO;1779;91;89;319;3;-16;2,6;0,5;2,72;0,5;-1,0;;7,9;7,4;9,2;10,3;0,93;1,06;0,80;MOSCOW X BOSS IRON ET;;;;6/23/2008;USA-201704;160;106;138;58;37;182;146;121;;
014HO06009;HOUSAM000063685788;MAINSTAY;PINE-TREE RAMOS MAINSTAY-ET;HO;1841;175;203;-617;-6;-7;2,8;1,1;2,77;0,8;-2,1;;7,0;6,0;7,4;5,5;1,07;1,56;0,98;RAMOS X BOSS IRON ET;;;;12/17/2007;USA-201704;221;120;179;52;33;247;195;228;;
007HO10158;HOUSAM000063685791;WOOSTER;PINE-TREE AMATUR WOOSTER-ET;HO;1811;165;205;-717;0;4;0,7;1,8;2,84;0,9;-0,3;;7,6;7,0;7,7;7,3;0,52;0,79;0,81;AMATEUR X DURHAM;;;;12/24/2007;USA-201704;161;117;143;91;80;177;147;153;;
029HO14242;HOUSAM000063685810;MELON;PINE-TREE BOLIVER MELON-ET;HO;1832;229;240;-247;-2;18;3,3;1,4;2,97;1,5;-0,9;;9,2;7,0;7,9;6,9;0,23;1,03;-0,06;BOLIVER X OUTSIDE;;;;1/26/2008;USA-201704;200;187;200;134;143;183;226;249;;
029HO14370;HOUSAM000063685844;ORBIT;PINE-TREE WANDA ORBIT-ET;HO;1863;301;306;476;14;17;4,8;3,2;2,82;3,4;0,1;;6,0;6,7;6,5;6,2;-0,89;-1,23;-0,80;O MAN X WIZARD;;;;4/16/2008;USA-201704;161;422;299;218;366;-32;467;406;;
007HO09906;HOUSAM000063748284;ADLER;ZIMMERVIEW MAC ADLER-ET;HO;1711;130;141;-814;-14;8;1,4;3,1;3,19;2,5;1,4;;6,3;6,9;7,5;7,5;-0,21;0,89;0,13;MAC X TITANIC;;;;8/11/2007;USA-201704;74;27;62;-34;-41;79;80;81;;
007HO10069;HOUSAM000063748303;BROWSE;ZIMMERVIEW BAXTER BROWSE-ET;HO;1712;147;99;1760;26;27;0,2;-2,6;3,19;-1,7;0,6;;6,2;7,3;7,8;7,0;-0,11;-0,62;0,51;AltaBAXTER X O MAN;;;;12/19/2007;USA-201704;117;154;121;302;294;136;57;76;;
007HO10070;HOUSAM000063748310;VOLTAGE;ZIMMERVIEW RAMOS VOLTAGE-ET;HO;1802;211;235;-684;-6;29;2,0;2,4;2,95;2,0;-0,2;;7,2;7,5;6,1;5,7;-0,24;0,03;0,45;RAMOS X RIGLIO JUROR CAPRI ET;;;;1/17/2008;USA-201704;144;189;173;109;150;93;230;241;;
007HO10271;HOUSAM000063925647;MEDFORD;HENDEL MEDFORD-ET;HO;1821;66;58;1232;34;8;-1,4;-2,4;3,10;-2,1;1,2;;10,0;9,1;8,9;8,6;0,99;1,06;0,79;BOLTON X SHOTTLE;;;;10/31/2007;USA-201704;231;121;159;362;269;353;6;12;;
029HO13664;HOUSAM000063927723;LEVI;MORNINGVIEW LEVI;HO;2079;486;537;245;37;55;2,7;1,8;2,89;2,2;-2,0;;4,9;5,7;7,7;7,3;-0,27;-0,82;0,01;BUCKEYE X O MAN;;;;9/21/2006;USA-201704;345;549;439;563;642;243;481;430;;
007HO09989;HOUSAM000063927734;MOSEBY;MORNINGVIEW MOSEBY-ET;HO;1981;283;309;-6;13;17;2,8;2,4;2,85;3,7;1,0;;5,2;6,2;7,1;7,2;0,28;0,26;1,06;MASCOL X MORTY;;;;6/1/2007;USA-201704;273;319;299;267;296;238;336;308;;
200HO05859;HOUSAM000063927745;HASKEL;MORNINGVIEW HASKEL;HO;1759;132;125;953;27;43;-1,8;-3,4;3,18;-2,2;-0,1;;7,9;7,3;7,2;4,5;0,24;0,41;-0,67;JOSE X SHOTTLE;;;;6/7/2007;USA-201704;167;139;133;376;333;226;13;84;;
200HO05731;HOUSAM000063927749;AXEL;MORNINGVIEW AXEL-ET;HO;1751;128;131;298;15;31;-0,8;-2,3;3,20;-2,3;-0,6;;6,8;7,2;7,9;7,2;0,52;0,44;1,24;TOYSTORY X GARTER;;;;12/20/2006;USA-201704;156;63;98;259;189;255;-22;43;;
029HO14187;HOUSAM000063927791;BENEFIT;MORNINGVIEW BENEFIT-ET;HO;1875;230;248;324;19;20;1,6;2,6;2,91;3,4;1,6;;8,0;6,9;7,6;6,6;-0,23;-1,16;0,19;MAC X AltaTHRONE;;;;11/2/2007;USA-201704;152;330;240;255;343;42;323;249;;
029HO13889;HOUSAM000063938521;MALUEY;KIRBYVILLE MALUEY-ET;HO;1704;74;57;656;12;-11;0,6;0,8;3,14;1,5;2,5;;8,0;9,3;7,7;7,2;-0,09;0,37;0,52;JET STREAM X STORMATIC;;;;3/2/2007;USA-201704;105;79;91;103;88;126;71;46;;
029HO13970;HOUSAM000063942827;DIEGO;COPPERTOP DIEGO-ET;HO;1715;115;151;-183;16;16;-0,9;-1,2;2,96;-0,2;0,6;;7,3;10,1;7,1;8,1;0,12;-0,01;0,56;MASCOL X GRANGER;;;;7/6/2007;USA-201704;106;95;92;201;177;142;35;53;;
029HO14767;HOUSAM000063942870;BENJAMAN;WINDLEWAY SCRTS BENJAMAN-ET;HO;1873;243;246;534;13;29;1,4;-2,6;2,74;-1,4;0,8;;9,0;9,1;8,8;7,1;0,94;1,16;0,57;SOCRATES X MASCOL;;;;3/12/2009;USA-201704;259;184;214;292;248;317;147;223;;
029HO14476;HOUSAM000063685865;WAX;PINE-TREE DIEHARD WAX-ET;HO;1976;381;382;532;13;28;5,2;3,5;2,85;3,6;1,0;;6,0;7,9;6,9;6,4;-0,35;-0,14;-0,99;DIE-HARD X WIZARD;;;;6/13/2008;USA-201704;264;457;368;292;404;111;500;473;;
001HO02804;HOUSAM000063685866;WEBB;PINE-TREE DIEHARD WEBB-ET;HO;1858;197;199;418;8;-8;5,4;2,2;2,74;2,0;0,1;;7,0;7,4;7,0;5,0;-0,12;0,06;-0,02;DIE-HARD X WIZARD;;;;6/14/2008;USA-201704;217;333;285;140;232;98;415;387;;
029HO14443;HOUSAM000063685867;WRENCH;PINE-TREE OMAN WRENCH;HO;1931;412;449;-178;18;73;2,7;0,9;3,00;0,7;-0,1;;5,7;7,1;7,4;6,4;-0,55;-1,35;-0,20;O MAN X SHOTTLE;;;;6/17/2008;USA-201704;213;427;315;418;513;95;375;380;;
029HO13925;HOUSAM000063731897;GIFFORD;LISMORE GIFFORD-ET;HO;1706;89;113;-774;-11;9;1,1;1,1;2,84;2,1;2,0;;8,0;7,1;7,2;5,2;-0,36;0,47;0,05;JOSE X AltaTHRONE;;;;5/31/2007;USA-201704;76;64;76;-11;9;50;119;156;;
007HO10067;HOUSAM000063748288;GORDY;ZIMMERVIEW PONTIAC GORDY-ET;HO;1772;144;171;-370;0;0;0,7;1,1;2,69;0,6;2,0;;6,1;5,5;6,9;6,6;-0,18;0,38;0,41;PONTIAC X AltaMERCHANT;;;;10/6/2007;USA-201704;118;119;122;59;75;98;157;166;;
007HO09905;HOUSAM000063748289;HARLEY;ZIMMERVIEW RAMOS HARLEY;HO;1737;157;179;-471;-6;-10;3,5;2,7;2,71;4,1;1,5;;6,7;6,0;6,8;5,2;-0,74;-0,59;0,37;RAMOS X LAUDAN;;;;10/22/2007;USA-201704;75;192;145;-29;68;-48;292;250;;
029HO13919;HOUSAM000063786352;JECKEL;MY-JOHN JECKEL-ET;HO;1899;146;137;1122;32;9;0,3;-0,2;3,20;-0,4;1,3;;10,1;8,8;8,6;8,7;1,05;1,19;0,35;BOLTON X GOODLUCK;;;;5/17/2007;USA-201704;272;206;228;372;308;351;122;97;;
200HO05825;HOUSAM000063786353;RESORT;MY-JOHN RESORT-ET;HO;1768;105;109;264;6;18;0,2;-0,9;2,78;-1,8;-1,5;;9,8;9,5;8,1;8,5;0,52;1,02;0,84;BOLTON X GOODLUCK;;;;5/24/2007;USA-201704;186;102;140;180;132;250;82;118;;
029HO13899;HOUSAM000063999476;MAGDA;MOUNTFIELD MAGDA-ET;HO;1881;207;241;-101;10;3;3,9;3,1;2,60;3,0;1,1;;7,0;9,0;6,6;7,4;-0,62;-0,45;0,43;DIE-HARD X O MAN;;;;6/19/2007;USA-201704;208;359;291;178;273;86;420;365;;
001HO02548;HOUSAM000063999497;ALSTED;MOUNTFIELD L ALSTED-ET;HO;1934;354;363;953;37;59;0,9;0,1;3,18;1,0;-0,1;;6,2;10,6;6,9;6,8;-0,51;-0,71;0,20;LYNCH X PIPPEN;;;;8/30/2007;USA-201704;282;410;332;542;571;249;295;293;;
001HO02629;HOUSAM000064010170;PRESENT;ALL-RIEHL LLOYDS PRESENT-ET;HO;1719;146;160;-145;0;-3;2,6;2,5;2,76;2,7;0,5;;8,0;8,4;7,3;6,3;-0,48;-0,14;-1,07;BOLIVER X RUDOLPH;;;;12/11/2007;USA-201704;75;200;145;29;116;-44;265;229;;
099HO06524;HOUSAM000064061842;RENOVATOR;HONEYCREST RENOVATOR-ET;HO;1789;200;215;-477;-10;0;4,8;3,4;2,74;4,0;2,2;;7,6;7,4;7,7;7,1;-0,50;-0,19;0,00;RAMOS X OUTSIDE;;;;10/4/2007;USA-201704;109;228;184;-12;84;-19;338;295;;
029HO13819;HOUSAM000064127511;BARRINGTON;S-FINE BARRINGTON-ET;HO;1783;191;207;63;11;20;1,9;0,7;2,94;-0,3;-1,8;;6,8;7,2;7,3;6,8;-0,16;-0,31;0,37;BUCKEYE X DIE-HARD;;;;3/1/2007;USA-201704;152;224;187;201;239;107;219;218;;
007HO10084;HOUSAM000064167442;MUNCHKIN;FLY-HIGHER MUNCHKIN-ET;HO;1872;235;249;300;15;42;1,6;-0,8;2,83;-1,0;0,1;;9,3;9,1;8,9;10,2;0,31;-0,28;1,49;BOLTON X SHOTTLE;;;;6/27/2007;USA-201704;213;247;224;317;312;225;194;215;;
029HO14338;HOUSAM000064167461;CLIFFORD;NED-EL R CLIFFORD;HO;1702;177;212;-420;6;1;3,0;1,0;2,82;0,4;-0,7;;8,8;7,8;6,9;6,7;-0,73;-0,74;0,12;RAMOS X SHOTTLE;;;;2/21/2008;USA-201704;82;207;149;84;161;-15;244;228;;
001HO02690;HOUSAM000064188834;ARDIN;WILRA JARDIN 803-ET;HO;1798;115;141;242;24;-5;0,4;-0,9;3,06;-0,5;1,0;;8,4;6,8;8,1;7,0;0,36;0,84;0,47;JARDIN X RAMOS;;;;1/14/2008;USA-201704;196;137;159;244;202;252;90;86;;
076HO00577;HOUSAM000064251021;PLATNUM *RC;WINDY-KNOLL-VIEW PLATNUM-ET;HO;1818;110;133;-405;0;26;0,0;0,9;2,89;0,1;0,6;;7,3;8,4;9,0;8,5;1,09;0,67;0,65;ADVENT-RED X OUTSIDE;;;;9/12/2007;USA-201704;150;107;128;144;118;182;100;99;;
007HO10240;HOUSAM000064269570;ESQUIRE;ROLLING-SPRING M ESQUIRE-ET;HO;1757;-29;-36;-171;-10;-18;0,0;3,2;2,94;2,3;1,9;;8,6;6,2;8,5;6,8;1,26;1,12;0,76;MAC X SHOTTLE;;;;9/2/2007;USA-201704;89;-1;54;-69;-91;117;67;20;;
007HO10296;HOUSAM000064269577;XAVIER;ROLLING-SPRING XAVIER-ET;HO;1791;139;145;199;13;45;-0,7;-1,1;3,20;-1,1;2,0;;8,7;8,4;8,5;7,4;0,95;-0,32;0,95;AltaBAXTER X SHOTTLE;;;;1/7/2008;USA-201704;124;120;112;267;241;166;38;53;;
001HO02563;HOUSAM000064287982;PRESTON;BOSSIDE PS PRESTON-ET;HO;1719;38;32;478;10;11;-0,5;-0,6;3,01;-0,2;0,9;;10,7;9,8;10,1;7,4;0,67;0,52;0,24;SHOTTLE X OUTSIDE;;;;5/31/2007;USA-201704;111;68;84;151;120;152;33;35;;
001HO02663;HOUSAM000064337948;DAPPER;SILMARILLION BOLT DAPPER-ET;HO;1998;362;358;801;17;45;3,4;0,8;2,76;1,5;0,4;;8,0;6,9;8,4;7,8;0,21;-0,04;0,21;BOLTON X RAMOS;;;;2/8/2008;USA-201704;291;400;343;377;426;226;383;382;;
029HO13966;HOUSAM000064365767;IVANTAGE;ENYART TOYSTORY IVANTAGE-ET;HO;1711;47;83;-628;3;5;0,6;2,5;3,00;1,3;-1,5;;7,5;9,0;7,5;10,2;-0,04;-0,15;0,73;TOYSTORY X O MAN;;;;6/9/2007;USA-201704;73;106;93;70;81;59;113;65;;
014HO05723;HOUSAM000064378272;MANPOWER;DEBAUGH ELEGANT MANPOWER-ET;HO;1864;160;164;-522;-12;16;2,2;2,8;3,04;3,3;1,5;;7,7;6,7;10,1;9,5;0,90;1,34;0,92;ELEGANT X OUTSIDE;;;;12/17/2006;USA-201704;172;87;140;49;16;210;135;138;;
001HO02538;HOUSAM000064381650;DWIGHT;DIAL JETSTREAM DWIGHT-ET;HO;1917;316;337;4;16;45;1,5;3,0;3,15;4,1;3,8;;7,1;8,3;8,1;6,6;-0,77;-0,33;-0,57;JET STREAM X ORION;;;;8/14/2007;USA-201704;205;339;271;327;385;128;308;262;;
029HO13959;HOUSAM000064394137;TAYLOR;TOLLENAARS TAYLOR-ET;HO;1964;315;334;-374;-2;32;2,5;1,5;2,89;2,8;0,6;;6,3;6,3;6,9;4,7;0,49;1,39;0,80;RAMOS X TUGOLO;;;;8/3/2007;USA-201704;298;232;269;220;207;315;267;314;;
029HO13960;HOUSAM000064394177;MALAWI;TOLLENAARS MALAWI-TW;HO;1868;238;246;442;14;-4;3,5;3,3;2,80;3,6;-0,4;;6,2;4,8;7,0;4,5;-0,53;-1,15;1,13;RAMOS X CAROL PRELUDE MTOTO ET;;;;8/26/2007;USA-201704;182;350;273;173;282;51;408;325;;
007HO10051;HOUSAM000064394228;MATTLE;TOLLENAARS MASCOL MATTLE698;HO;1702;166;203;-425;7;10;1,6;2,1;2,84;1,8;0,2;;6,9;8,8;6,6;7,4;-1,25;-0,38;-1,18;MASCOL X O MAN;;;;1/18/2008;USA-201704;75;215;148;110;187;-31;236;206;;
029HO14322;HOUSAM000064394243;BAILY;TOLLENAARS BAILY-ET;HO;1719;157;172;-409;-9;6;3,1;2,8;2,67;2,4;-2,0;;6,9;6,7;7,0;6,4;-0,55;-0,64;0,02;RAMOS X TUGOLO;;;;2/24/2008;USA-201704;65;199;143;-11;88;-63;288;259;;
001HO02710;HOUSAM000063825053;LUCKY-RED;TIGER-LILY LB LUCKY-RED-ET;HO;1709;101;145;-989;-1;16;0,6;0,7;3,06;0,2;-1,2;;8,4;8,7;8,0;6,8;0,27;0,37;0,27;LAWN BOY P-RED X SEPTEMBER STORM;;;;3/4/2008;USA-201704;92;72;83;82;76;100;76;99;;
001HO09591;HOUSAM000063927767;ASH;MORNINGVIEW ASH-ET;HO;1749;68;73;585;24;3;-0,8;-0,9;3,20;-1,2;0,2;;7,6;7,7;7,7;7,9;0,55;0,92;0,03;JET STREAM X SHOTTLE;;;;8/29/2007;USA-201704;160;89;114;247;187;236;14;7;;
007HO10177;HOUSAM000063927769;ASHTON;MORNINGVIEW ASHTON-ET;HO;1730;29;25;305;10;-16;0,4;1,2;3,20;2,3;2,6;;8,3;8,3;8,1;8,1;0,74;0,97;0,04;JET STREAM X SHOTTLE;;;;8/30/2007;USA-201704;104;41;73;76;41;145;35;-7;;
007HO10268;HOUSAM000063927796;MAX;MORNINGVIEW MAX;HO;1823;135;129;774;20;-14;1,5;2,1;3,06;2,2;-0,4;;7,1;7,3;7,6;7,1;0,68;0,85;-0,88;BOLIVER X AltaFINLEY;;;;1/17/2008;USA-201704;178;205;192;185;198;153;206;155;;
203HO01119;HOUSAM000064394246;TRIB;TOLLENAARS RAMOS TRIB716-ET;HO;1998;360;392;-199;9;2;5,1;4,4;2,74;5,8;2,5;;5,8;5,2;7,0;5,0;-0,75;-0,18;0,71;RAMOS X TUGOLO;;;;2/10/2008;USA-201704;278;418;359;204;306;147;505;442;;
029HO13911;HOUSAM000064401212;INGENIOUS;BOMAZ INGENIOUS-ET;HO;1897;236;246;97;8;10;3,2;2,4;2,96;2,8;2,2;;7,4;5,6;7,4;5,8;-0,02;-0,07;0,93;RAMOS X GARTER;;;;6/10/2007;USA-201704;209;271;245;184;231;153;307;273;;
007HO10018;HOUSAM000064401230;BOSTON;BOMAZ MAC BOSTON-ET;HO;1903;221;239;-80;8;21;1,8;2,8;3,00;2,2;0,5;;6,8;6,9;7,3;8,8;0,57;0,28;0,59;MAC X O MAN;;;;9/19/2007;USA-201704;200;236;221;208;224;178;240;202;;
029HO14101;HOUSAM000064410830;TIKI;JENNY-LOU TIKI;HO;1814;146;165;63;9;15;0,2;-0,3;2,79;-0,5;0,8;;7,9;10,0;7,3;9,0;0,75;0,93;0,50;ZENITH X TITANIC;;;;9/5/2007;USA-201704;182;127;150;190;153;228;104;136;;
029HO14070;HOUSAM000063938542;MOZART;KIRBYVILLE MAC MOZART-ET;HO;1881;213;221;-468;-11;24;2,1;3,1;2,91;2,2;-0,2;;8,4;7,0;7,6;8,3;0,44;1,78;-0,10;MAC X BOLIVER;;;;12/11/2007;USA-201704;220;151;196;101;81;235;204;228;;
007HO09889;HOUSAM000063942791;MANDATE;SHES-MINE MANDATE-ET;HO;1717;95;137;47;30;34;-1,7;-0,7;3,10;-1,1;-1,2;;7,8;8,9;7,8;8,4;-0,41;-1,44;0,63;LOU X LYNCH;;;;6/18/2007;USA-201704;86;199;127;331;350;72;85;54;;
007HO09899;HOUSAM000063972420;HEATH;PROSITE RAMOS HEATH-ET;HO;1867;238;282;-649;1;-5;3,6;3,4;2,63;3,3;0,8;;5,6;5,6;7,4;6,1;-0,27;-0,32;0,84;RAMOS X O MAN;;;;10/18/2007;USA-201704;173;282;238;80;166;65;371;321;;
007HO10224;HOUSAM000064009132;LEVEN;LANGS-TWIN-B MAC LEVEN-ET;HO;1751;18;28;-603;-17;-9;0,8;2,3;2,74;1,5;1,5;;7,3;5,7;7,8;7,0;0,80;0,89;1,25;MAC X SHOTTLE;;;;2/17/2008;USA-201704;88;6;58;-92;-104;105;91;101;;
014HO06199;HOUSAM000064410847;TERIO;JENNY-LOU SHOTTLE TERIO;HO;1860;187;202;373;21;46;-0,7;-1,5;3,04;-1,8;0,1;;9,1;8,1;8,5;5,8;0,70;0,16;0,75;SHOTTLE X JET STREAM;;;;10/21/2008;USA-201704;223;206;202;372;343;269;119;152;;
014HO06511;HOUSAM000064410875;TUCKER;JENNY-LOU GOLDWYN TUCKER;HO;1854;-8;7;-355;-4;-3;-0,8;0,8;2,87;-0,6;0,9;;8,4;6,2;8,6;8,1;2,11;1,89;2,12;GOLDWYN X SHOTTLE;;;;12/1/2009;USA-201704;202;-13;96;66;-36;338;4;17;;
001HO02793;HOUSAM000064431424;RICHMOND;RICHMOND-FD BLV LOUIS-ET;HO;1724;153;181;-184;13;16;1,0;0,3;3,06;-0,9;-3,5;;5,4;5,7;7,0;7,1;0,13;-0,26;-0,21;BOLIVER X O MAN;;;;3/1/2008;USA-201704;101;166;130;179;205;68;140;129;;
007HO10194;HOUSAM000064431433;LINDEN;RICHMOND-FD BLV LINDEN-ET;HO;1933;310;335;-119;13;39;2,1;0,2;3,05;-0,9;-2,1;;7,9;7,2;7,4;7,0;0,84;1,17;0,23;BOLIVER X O MAN;;;;3/13/2008;USA-201704;294;257;272;336;310;326;224;267;;
007HO09938;HOUSAM000064010147;PROM;ALL-RIEHL JOSE PROM-ET;HO;1901;280;270;156;-4;24;3,8;2,0;2,87;3,2;4,2;;6,7;6,2;6,5;4,5;-0,06;0,31;0,22;JOSE X AltaTHRONE;;;;6/12/2007;USA-201704;203;257;239;138;195;131;320;339;;
029HO14001;HOUSAM000064010149;PROBE;ALL-RIEHL JOSE PROBE-ET;HO;1758;109;91;1276;21;-9;1,7;-1,1;2,71;0,1;3,4;;8,3;7,6;7,8;5,8;-0,39;-0,50;0,67;JOSE X AltaTHRONE;;;;6/18/2007;USA-201704;142;212;172;186;226;98;206;193;;
508HO01018;HOUSAM000064061824;DUKE;HONEYCREST BUCKEYE DUKE-ET;HO;1705;-18;-22;378;8;-10;-1,3;1,0;2,96;0,4;-0,2;;7,5;7,2;8,6;9,3;0,74;0,62;0,48;BUCKEYE X AltaTHRONE;;;;7/12/2007;USA-201704;74;17;43;64;25;122;1;-36;;
029HO14137;HOUSAM000064167446;MICHELOB;FLY-HIGHER MICHELOB-ET;HO;1988;313;290;1348;28;70;-0,2;-2,2;3,11;-2,1;-1,0;;7,5;8,4;9,5;10,1;1,20;1,20;0,33;BOLTON X POTTER;;;;7/20/2007;USA-201704;333;263;280;537;452;440;121;192;;
007HO10183;HOUSAM000064465030;CHRYSLER;SHEMA MAC CHRYSLER-ET;HO;1923;197;184;626;6;11;2,4;0,4;2,73;1,3;2,3;;7,2;6,7;7,8;7,5;1,45;0,93;0,44;MAC X SHOTTLE;;;;8/26/2007;USA-201704;226;206;217;182;180;225;227;236;;
100HO10961;HOUSAM000064470370;PLEDGE;WILSTAR MAC PLEDGE-ET;HO;1768;39;44;-243;-6;-20;2,0;3,2;2,90;2,8;1,8;;8,0;6,5;8,2;7,4;0,59;0,94;0,11;MAC X SHOTTLE;;;;11/29/2007;USA-201704;107;85;107;-39;-25;84;164;116;;
100HO10962;HOUSAM000064470372;PATCH;WILSTAR MAC PATCH-ET;HO;1768;115;128;-702;-15;-1;2,0;3,1;2,92;3,0;1,5;;6,3;5,4;8,0;7,2;0,62;0,89;-0,22;MAC X SHOTTLE;;;;1/1/2008;USA-201704;81;66;86;-62;-42;48;148;137;;
029HO14369;HOUSAM000064481739;ERON;GOLDEN-OAKS ERON-ET;HO;1822;193;176;804;16;57;-1,3;-2,3;3,11;-2,0;0,8;;8,1;8,1;7,3;6,9;0,98;0,23;0,47;AltaBAXTER X GOLDWYN;;;;3/1/2008;USA-201704;175;138;142;344;297;242;32;98;;
007HO09931;HOUSAM000064167449;SAILBOAT;FLY-HIGHER BI SAILBOAT-ET;HO;1711;128;119;457;4;7;2,1;0,4;2,78;0,6;-1,8;;8,8;7,5;9,5;8,0;0,21;-0,23;-0,27;BOSS IRON X SAILOR;;;;9/19/2007;USA-201704;78;160;121;84;132;14;181;159;;
001HO02728;HOUSAM000064223986;MANNING;ELKENDALE JINX MANNING;HO;1796;164;176;-729;-19;-23;6,2;4,5;2,75;3,5;1,1;;7,9;7,6;8,5;7,3;-0,28;0,40;1,68;JINX X OUTSIDE;;;;2/1/2008;USA-201704;155;180;192;-109;-44;72;345;301;;
